Signature.Subs.01	Signature.Subs.02	Signature.Subs.05	Signature.Subs.08	Signature.Subs.09	Signature.Subs.13	Signature.Subs.18	MM1	mutations
PD26420c	0.0504034304579575	0.0472838387658877	0.471780488762187	0.226922259351887	0.203609982662082	0	0	0	3251
PD26422d	0.0456942711698042	0.0493433310504307	0.430377274355628	0.180959794982258	0.12992268807445	0	0	0.163702640367429	4338
PD26422e	0.0474659299232508	0.0489181796248863	0.432308184164938	0.180307399060659	0.12993596817719	0	0	0.161064339049075	4373
PD26422f	0.0442049064678356	0.0485356626239077	0.431073973463694	0.179216276193268	0.128231062962578	0	0	0.168738118288718	4364
PD26423e	0.0448799997381539	0.0429357203030191	0.288093598266801	0.160645806420924	0.17830608375358	0	0	0.285138791517522	7509
PD26423g	0.0645087045057446	0.0443528924215998	0.503477054020872	0	0.151481555922554	0	0.147469990907133	0.0887098022220961	4186
PD26423h	0.0530058718157982	0.0444942891554066	0.326776471028502	0.178177047518386	0.184475387517999	0	0	0.213070932963908	6200
PD26424a	0.0315020702706212	0.0590370890599332	0.318878017100252	0.122767511821486	0.467815311747708	0	0	0	7297
PD26424c	0.0299213416589545	0.0604038422650152	0.295113805375316	0.133122579154534	0.48143843154618	0	0	0	6950
PD26425e	0.0439642686803458	0.0312408766118645	0.425380187665538	0.177006043344428	0.322408623697825	0	0	0	5207
PD26425f	0.0444127011341257	0.0354126844740911	0.391923765124945	0.178560963574238	0.314176459290542	0.0355134264020576	0	0	5442
PD26426e	0.05411807617521	0	0.470121959681644	0.181911603481605	0.14729117175278	0	0.146557188908761	0	8991
PD26427a	0.0418856469046021	0.0357927779828852	0.395583599381483	0.205019415906551	0.321718559824479	0	0	0	4811
PD26427c	0.0496507237379155	0.026665029384473	0.359349595621204	0.177699305718284	0.386635345538124	0	0	0	3538
PD26428a	0.0576872445530856	0.026033871608407	0.150437912886722	0.201760273494611	0.564080697457175	0	0	0	1872
PD26428c	0.0582540329249703	0.036996590217155	0.31771329449107	0.197471834732424	0.389564247634381	0	0	0	3749
PD26429a	0.0774662052927076	0.0501971136669618	0.539766195563232	0	0.332570485477098	0	0	0	4596
PD26432c	0.0751743524848415	0.0246691540049231	0.211886384495675	0.0900582112675359	0.598211897747024	0	0	0	7138
PD26432e	0.0704412076022993	0	0.20728144523675	0.0854898564137348	0.636787490747216	0	0	0	5933
PD26434c	0.0611078225100285	0	0.367472745475439	0	0.571419432014533	0	0	0	1511
PD26435c	0.0204358003402646	0.0216490272514312	0.523168927462294	0.3121628782688	0.122583366677211	0	0	0	5318
PD26435e	0.020043585857963	0.022980981530219	0.510264038785191	0.31025179036233	0.111308735296332	0.0251508681679649	0	0	6981
V0D56U	0.0238937767941098	0.0748123740948407	0.527141569716809	0.148587979152457	0.225564300241783	0	0	0	4975
V0D56W	0.0289725895553377	0.104536477110624	0.423633403325797	0.176769470641407	0.223748299744328	0.0423397596225064	0	0	5474
V0D56Z	0.0745934320206967	0.0360330070935268	0.364687064025112	0.14089054973879	0.383795947121875	0	0	0	4822
V0D577	0.0314115520870284	0.0571616396660158	0.448809233388078	0.20756966158059	0.205567075503958	0.0494808377743296	0	0	5502
V0D57C	0.0254361174170409	0.0265369432529326	0.341782596023335	0.257049203129269	0.172236049816116	0	0	0.176959090361306	5602
V0D57H	0.0213469400311115	0.0614689219429115	0.376218125764688	0.427264028502373	0.113701983758917	0	0	0	11279
V0D57M	0.0558558012999422	0.0684139462685373	0.490635663707494	0.13482016938306	0.250274419340967	0	0	0	6806
V0D583	0.0305409024487727	0.0286957173224289	0.501986941439296	0.225893585209962	0.212882853579541	0	0	0	4647
V0D58G	0.0352710834163899	0.0883066391135459	0.434379282925967	0.249132384059452	0.192910610484645	0	0	0	5893
V0D58I	0.0282717748990216	0	0.416784780634946	0.282306958375535	0.272636486090497	0	0	0	6402
V0D58T	0.0441461802683407	0.0729896749179469	0.326928348310622	0	0.264122330039664	0	0.169878660935674	0.121934805527752	6753
V0D92Z	0.0422933658427466	0	0.453324988791793	0.198334917092782	0.306046728272679	0	0	0	9180
